transcript	CDS_start
C26H9A.2b.1	12653489
C26H9A.2c.1	12653489
C26H9A.2d.1	12653489
C27A7.1a.1	12131493
C27A7.1b.1	12132236
C27A7.1c.1	12133568
C27A7.1d.1	12132954
C27A7.3c.1	12140952
C27A7.3a.1	12140952
C27A7.3b.1	12141446
C27A7.3d.1	12141446
C27A7.5d.1	12158344
C27A7.5c.1	12162297
C27A7.5e.1	12160919
C27A7.5a.1	12162297
C27A7.5b.1	12162297
C27A7.6d.3	12126422
C27A7.6d.2	12126422
C27A7.6d.1	12126422
C27A7.6c.1	12128893
C27A7.6a.2	12127310
C27A7.6a.1	12127310
C27A7.8a.1	12153202
C27A7.8b.1	12153157
C27A7.9.1	12154654
C27B7.2.1	8892858
C27B7.4b.1	8894106
C27B7.4a.1	8894106
C27B7.5.1	8901661
C27B7.6.1	8906154
C27B7.7a.1	8907049
C27B7.9.1	8916078
C27C7.1.1	11439311
C27C7.5a.1	11426054
C27C7.5b.1	11425955
C27C7.7.1	11422190
C27C7.8.1	11436782
C27C12.1.1	14853754
C27C12.2.1	14845944
C27C12.3.1	14865844
C27C12.4.1	14854154
C27C12.5b.1	14849339
C27C12.5a.1	14849339
C27C12.6.1	14861801
C27D8.1.1	12717934
C27D8.2.1	12712833
C27D8.3a.1	12710499
C27D8.3b.1	12711733
C27D8.4.1	12704126
C27H6.2.1	9980696
C27H6.3.1	9981401
C27H6.4c.6	9984794
C27H6.4c.3	9984794
C27H6.4c.2	9984794
C27H6.4c.4	9984794
C27H6.4c.1	9984794
C27H6.4b.1	9986277
C27H6.4c.5	9984794
C27H6.4a.1	9985557
C27H6.8.1	9987752
C28A5.1.1	4434344
C28A5.2.1	4439543
C28A5.6.1	4429499
C28D4.4.1	9744983
C28D4.5.1	9746807
C28D4.7.1	9743112
C28D4.8.1	9748422
C28D4.10a.1	9738510
C28D4.10b.1	9738900
C29A12.1.1	10813389
C29A12.4d.1	10835626
C29A12.4c.1	10835626
C29A12.4b.1	10825024
C29A12.4e.1	10845755
C29A12.4a.1	10825024
C29A12.4f.1	10842053
C29A12.4m.1	10842053
C29A12.4g.1	10842053
C29A12.4h.1	10843369
C29A12.4i.1	10842053
C29A12.4j.1	10842053
C29A12.4k.1	10825024
C29A12.4l.1	10825024
C29A12.6a.1	10847193
C29A12.6b.1	10847193
C29E6.2b.1	11864547
C29E6.2a.1	11864547
C29E6.4.1	11878549
C29F3.3.1	15347388
C29F3.4.1	15350662
C29F3.5.1	15349110
C29F3.7a.1	15355016
C29F3.7b.1	15355016
C29F4.2.1	11230135
C29F4.3.1	11223936
C29F7.1.1	13412628
C29F7.2b.1	13416715
C29F7.2a.1	13416084
C29F7.3.1	13419896
C29F7.6a.1	13436454
C29F7.6b.1	13439395
C30F2.2.1	16079697
C30F2.3.1	16082453
C30F2.4.1	16075668
C30F2.5.1	16094067
C30H6.1g.1	17351940
C30H6.1m.1	17351940
C30H6.1c.1	17351940
C30H6.1d.1	17351940
C30H6.1e.1	17351940
C30H6.1o.1	17351940
C30H6.1h.1	17351940
C30H6.1i.1	17351940
C30H6.1j.1	17351940
C30H6.1k.1	17351940
C30H6.1l.1	17351940
C30H6.1b.1	17351940
C30H6.1n.1	17351940
C30H6.1a.1	17351940
C30H6.1q.1	17351940
C30H6.1p.1	17351940
C30H6.4.1	17361443
C30H6.5a.1	17371769
C30H6.5b.1	17371769
C30H6.7a.1	17380635
C30H6.8.2	17382329
C30H6.8.1	17382329
C30H6.9.2	17380169
C30H6.9.1	17380169
C30H6.10.1	17368668
C31A11.1.1	16292753
C31A11.3.1	16297370
C31A11.4.1	16300576
C31A11.5.1	16302769
C31A11.6.1	16307682
C31A11.7.1	16309929
C31C9.2.1	13638479
C31C9.3.1	13641562
C31C9.6.1	13662081
C31C9.7.1	13669176
C31C9.7.2	13669176
C31E10.1.1	13985692
C31E10.3.1	13986612
C31E10.4.1	13989496
C31E10.5.1	13995805
C31E10.6.1	13996356
C31E10.7.2	14001925
C31E10.7.1	14001925
C31E10.8.1	14012517
C31G12.1.1	18180001
C31G12.2.1	18188260
C31G12.3.1	18185210
C31G12.4a.1	18178132
C31G12.4b.1	18178132
C31H5.1.1	9025856
C31H5.4.1	9042578
C31H5.5.1	9049332
C31H5.6a.2	9046571
C31H5.6a.1	9046571
C31H5.6b.1	9045353
C31H5.7.1	9041374
C32A3.2.1	3630366
C32A3.3b.1	3637662
C32A3.3a.3	3636217
C32A3.3a.2	3636217
C32A3.3a.1	3636217
C32A9.1.1	10260135
C32C4.1a.1	10642031
C32C4.1b.1	10642031
C32C4.1h.1	10639868
C32C4.1e.1	10639868
C32C4.1f.1	10636022
C32C4.1g.1	10642031
C32C4.1c.1	10642401
C32C4.1i.1	10641400
C32C4.3c.2	10646928
C32C4.3c.1	10646928
C32C4.3a.1	10646928
C32H11.1b.1	12914956
C32H11.1a.1	12914956
C32H11.2.1	12916043
C32H11.3.1	12918611
C32H11.4.1	12921320
C32H11.5.1	12924363
C32H11.5.2	12924363
C32H11.6.1	12926736
C32H11.8.1	12934771
C32H11.9.1	12936271
C32H11.10.1	12936752
C32H11.11.1	12938228
C32H11.12.1	12941352
C32H11.13.1	12942933
C33A11.1.1	15355240
C33A11.1.2	15355240
C33A11.2.1	15365997
C33A12.1.1	9524890
C33A12.2.1	9518900
C33A12.3a.1	9512993
C33A12.3b.1	9511210
C33A12.4.1	9510547
C33A12.4.2	9510547
C33A12.6a.1	9500326
C33A12.6b.1	9500326
C33A12.7.1	9508698
C33A12.12.1	9485083
C33A12.15.1	9506326
C33A12.19b.1	9517838
C33A12.19a.1	9517192
C33B4.2.1	11372073
C33B4.4.1	11376234
C33B4.5.1	11383327
C33D3.3.1	10485383
C33D3.4.1	10489063
C33D3.5.1	10491344
C33D9.2.1	8798355
C33D9.3a.1	8792890
C33D9.3b.1	8792890
C33D9.3b.2	8792890
C33D9.6a.1	8778106
C33D9.6b.1	8776670
C33D9.8.1	8786650
C33G3.3.1	14067984
C33G3.4.1	14071199
C33G3.5.1	14078674
C33G3.6.1	14084315
C34B4.2a.1	13086745
C34B4.2a.2	13086745
C34B4.2a.3	13086745
C34B4.3.1	13071058
C34B4.4.1	13090416
C34B4.5.1	13096041
C34B7.1.1	8330614
C34B7.2.1	8336982
C34B7.3.1	8346022
C34B7.4.1	8333198
C34C6.3.1	8691922
C34C6.4.1	8698926
C34C6.5c.1	8700975
C34C6.5b.4	8701518
C34C6.5a.1	8701668
C34C6.5b.3	8701518
C34C6.5b.2	8701518
C34C6.5b.1	8701518
C34C6.5d.1	8700669
C34C6.7a.1	8707404
C34C6.7b.1	8707651
C34C12.1.1	3454345
C34C12.2.1	3456600
C34C12.3.1	3461704
C34C12.4.2	3469743
C34C12.4.1	3469743
C34C12.5.1	3472009
C34C12.5.2	3472009
C34C12.6.1	3482596
C34C12.7.1	3488278
C34C12.8.1	3460411
C34C12.9.1	3475450
C34D1.1.1	13225941
C34D1.2.1	13236604
C34D1.4a.1	13259292
C34D1.4c.1	13257351
C34D1.4b.1	13259020
C34D1.5a.1	13268450
C34D1.5b.1	13264546
C34D1.5c.1	13269196
C34E7.3.1	12930336
C34E7.4.2	12934895
C34E7.4.1	12934895
C34E11.2a.1	11814653
C34E11.2b.1	11811465
C34E11.2c.1	11814021
C34E11.4.1	11804249
C34F6.1.1	11196834
C34F6.5a.1	11208872
C34F6.5b.1	11208662
C34F6.7.1	11215469
C34F6.8.1	11216006
C34F6.8.2	11216006
C34F6.8.3	11216006
C34F6.9.1	11222647
C34F6.10.1	11237365
C34F6.11.1	11203928
C35A5.2.1	10493416
C35A5.3.1	10501395
C35A5.4.1	10497085
C35A5.5.1	10505912
C35A5.6a.1	10509137
C35A5.6b.1	10509500
C35A5.7.1	10514008
C35A5.8.1	10525870
C35A5.9.1	10526310
C35C5.2.1	11537838
C35C5.3a.1	11546495
C35C5.3b.1	11546495
C35C5.6.1	11563988
C35C5.8a.1	11534237
C35C5.8b.1	11536050
C35C5.9.1	11536795
C35C5.9.2	11536795
C35C5.10a.1	11557541
C35C5.10a.2	11557541
C35C5.10b.1	11556355
C35D6.3.1	16347168
C35D6.4.1	16350990
C36A4.1.1	3832649
C36A4.2.1	3835221
C36A4.4.1	3843610
C36A4.5.1	3844893
C36A4.6.1	3852071
C36A4.9b.1	3864542
C36A4.9a.2	3864505
C36A4.9a.1	3864505
C36A4.10.1	3830235
C36B1.3.1	8728769
C36B1.5.1	8735707
C36B1.6a.1	8732337
C36B1.6b.1	8732464
C36B1.7.1	8736222
C36B1.8a.1	8737072
C36B1.8c.2	8737204
C36B1.8b.1	8737072
C36B1.8c.1	8737204
C36B1.9.1	8746925
C36B1.10.1	8751297
C36B1.11.1	8757401
C36B1.12c.1	8752249
C36B1.12b.1	8752249
C36B1.12a.2	8752249
C36B1.12a.1	8752249
C36B1.12c.2	8752249
C36E8.1.1	4003894
C36E8.1.2	4003894
C36E8.2.1	3992162
C36E8.3.1	4006175
C36E8.4.1	4012344
C36F7.1.1	9540885
C36F7.2.1	9548240
C36F7.2.2	9548240
C36F7.5.1	9576024
C36H8.1.1	12744738
C37A5.1.2	14161660
C37A5.1.1	14161660
C37A5.2.1	14155497
C37A5.4.1	14154070
C37A5.7.2	14163558
C37A5.7.1	14163558
C37A5.8.1	14157655
C37E2.1.1	14173388
C37E2.1.2	14173388
C37E2.2a.1	14176050
C37E2.3.1	14180451
C38C6.3.1	14633199
C38C6.4.1	14636837
C38C6.5.1	14632636
C38C6.6.1	14627630
C38C10.2.1	9390032
C38C10.3.1	9385597
C38C10.6.1	9401067
C38D4.1a.1	4785179
C38D4.4.1	4793106
C38D4.5b.1	4796911
C38D4.5c.1	4800582
C38D4.5a.1	4796911
C38D4.7.1	4811150
C38D4.9.1	4803007
C38D9.1.1	17566003
C38D9.2.2	17569380
C38D9.2.1	17569380
C38D9.4.1	17584793
C38D9.6.1	17559271
C38D9.7.1	17558477
C38D9.8.1	17552816
C38D9.9.1	17549721
C38H2.1a.1	10365066
C38H2.1b.1	10368766
C38H2.2.2	10381786
C38H2.2.1	10381786
C38H2.3.1	10386572
C39B10.1.1	10463580
C39B10.2a.1	10454309
C39B10.2b.1	10454309
C39B10.3.1	10444169
C39B10.4.1	10445005
C39B10.5.1	10447351
C39E9.2.1	13064020
C39E9.4.1	13068768
C39E9.4.2	13068768
C39E9.5.1	13070479
C39E9.6.1	13071754
C39E9.7.1	13076570
C39E9.8f.1	13082378
C39E9.8e.1	13080866
C39E9.8d.2	13080866
C39E9.8g.1	13082378
C39E9.8e.2	13080866
C39E9.8c.1	13079508
C39E9.8b.1	13079508
C39E9.8a.1	13079508
C39E9.8d.1	13080866
C39E9.10.1	13087007
C39E9.11.1	13093756
C39E9.12.1	13094011
C40C9.3.1	13647618
C40C9.4b.1	13651248
C40C9.4a.1	13651248
C40H1.2.1	9318044
C40H1.3.1	9329366
C40H1.5.1	9330317
C40H1.6.1	9331514
C40H1.7a.1	9325078
C40H1.7b.1	9326846
C40H1.8.2	9314735
C40H1.8.1	9314735
C40H1.9.1	9320040
C40H5.2b.1	11755584
C40H5.2a.1	11754815
C40H5.4.1	11759262
C40H5.7.1	11746116
C41C4.1.1	8106943
C41C4.3.1	8112163
C41C4.7a.1	8136907
C41C4.7b.1	8136907
C41C4.8.1	8138511
C41C4.8.2	8138511
C41C4.9.1	8107652
C41G6.5.1	15235761
C41G6.6.1	15221682
C41G6.12.1	15207781
C41G6.13.1	15208422
C41G7.3.1	9518697
C41G7.4.1	9519258
C41G7.6.1	9527379
C41G7.7.1	9536271
C43C3.2b.1	9691840
C43C3.2g.1	9690745
C43C3.2f.1	9691840
C43C3.2e.1	9693878
C43C3.2a.1	9693905
C43C3.2c.1	9692535
C43C3.2d.1	9692535
C43D7.2.1	19329640
C43D7.4.1	19322487
C43D7.5.1	19320624
C43D7.7.1	19319460
C43D7.8.1	19311058
C43D7.9.1	19313275
C43F9.4a.1	10589147
C43F9.5.1	10590721
C43F9.6.1	10590957
C43F9.7.1	10593575
C43F9.9.1	10578786
C43F9.9.2	10578786
C43F9.10.1	10584537
C44B9.1.1	10869392
C44B9.2.1	10875459
C44B9.3.1	10880095
C44B9.4.1	10882370
C44B9.5.1	10896428
C44C10.3.1	11702536
C44C10.4.1	11693466
C44C10.5.1	11691109
C44C10.6.1	11698384
C44C10.7.1	11688269
C44C10.9d.1	11715764
C44C10.9a.1	11716509
C44C10.9e.1	11714751
C44C10.9b.1	11716509
C44C10.9c.1	11715764
C44C10.10.1	11690314
C44F1.1.1	3765547
C44F1.2.1	3768548
C44H4.1.1	14572728
C44H4.4.1	14589086
C44H4.6.1	14599158
C44H4.8.1	14595148
C44H9.1.1	12827835
C44H9.4.1	12835708
C44H9.5a.1	12849798
C44H9.5b.1	12849798
C44H9.6.3	12844805
C44H9.6.2	12844805
C44H9.6.1	12844805
C44H9.7b.1	12854799
C44H9.7a.1	12854799
C45B11.2.1	11042817
C45B11.5.1	11041824
C45G3.1.1	9226383
C46C2.2.1	9217754
C46C2.2.2	9217754
C46C2.3.1	9225715
C46C2.5.1	9192622
C46C2.6c.1	9213297
C46C2.6a.1	9212421
C46C2.6b.1	9213633
C46F11.2b.2	3651336
C46F11.2b.1	3651336
C46F11.2b.3	3651336
C46F11.2a.1	3650976
C46F11.3.1	3650747
C46F11.4.2	3664298
C46F11.4.1	3664298
C46F11.5a.1	3657501
C46F11.5b.1	3657501
C46F11.6.1	3670327
C47A4.1.1	13716379
C47A4.2b.1	13728152
C47A4.2a.1	13726969
C47A4.2c.1	13728470
C47A4.3.1	13742265
C47A4.5.1	13745709
C47A10.4.1	17773208
C47A10.5b.1	17777214
C47A10.5a.1	17777214
C47A10.6.1	17783639
C47A10.12.1	17777924
C47B2.1.1	12961606
C47B2.2.1	12964570
C47B2.2.2	12964570
C47B2.6a.1	12975206
C47B2.6b.1	12975206
C47B2.7b.1	12978839
C47B2.7a.1	12978839
C47B2.9.2	12983025
C47B2.9.1	12983025
C47D12.2.1	11676310
C47D12.3a.1	11681035
C47D12.3b.1	11679716
C47D12.4.1	11681837
C47D12.5.1	11685271
C47D12.8.2	11696171
C47D12.8.1	11696171
C47E8.1.1	14666103
C47E8.3.1	14680321
C47E8.4c.1	14684108
C47E8.4b.1	14684675
C47E8.4a.2	14685477
C47E8.4a.1	14685477
C47E8.6.1	14689154
C47E8.8a.1	14698970
C47E8.8b.1	14700226
C47E8.8c.1	14700226
C47E8.8d.1	14698970
C47E8.9a.1	14663306
C47E8.9b.1	14664283
C47E12.2.1	10003337
C47E12.2.2	10003337
C47E12.3b.1	10001814
C47E12.3a.1	10001814
C47E12.4d.3	9996745
C47E12.4d.4	9996745
C47E12.4d.1	9996745
C47E12.4a.1	9998925
C47E12.4c.1	9997963
C47E12.4c.4	9997963
C47E12.4d.2	9996745
C47E12.4c.2	9997963
C47E12.4c.3	9997963
C47E12.6.1	9983290
C47E12.7.1	9982266
C47E12.9.1	9974703
C47E12.10a.1	9972848
C47E12.10b.1	9972848
C47E12.11b.1	9969897
C47E12.11a.1	9969897
C47E12.12.1	9972652
C47E12.13a.1	10005970
C47F8.1.1	12335142
C47F8.2.1	12331085
C47F8.3.1	12316688
C47F8.4.1	12318735
C47F8.5.1	12321937
C47F8.6.1	12319350
C47F8.7.1	12327010
C47G2.3.1	11290159
C47G2.4.1	11293476
C47G2.5a.1	11297700
C47G2.5c.1	11297700
C47G2.5b.1	11297700
C48B4.1.1	9592183
C48B4.3.1	9582361
C48B4.6.1	9558552
C48B4.7.1	9559427
C48B4.8b.1	9561212
C48B4.8a.1	9561236
C48B4.9.2	9563321
C48B4.9.1	9563321
C48B4.10.1	9564501
C48B4.11.1	9566044
C48B4.12b.1	9597359
C48B4.12a.1	9597359
C48B4.13.1	9568751
C48D1.1b.2	13196578
C48D1.1b.1	13196578
C48D1.1a.1	13197382
C48D1.1b.3	13196578
C48D1.5f.1	13222452
C48D1.5c.1	13221978
C48D1.5e.1	13222452
C48D1.5d.1	13221978
C48D5.3.1	3581693
C48G7.3e.1	14787187
C48G7.3k.1	14799004
C48G7.3j.1	14796915
C48G7.3i.1	14804809
C48G7.3h.1	14787723
C48G7.3l.1	14797592
C48G7.3f.1	14814413
C48G7.3d.1	14796455
C48G7.3c.2	14798343
C48G7.3c.1	14798343
C48G7.3b.1	14800818
C48G7.3l.2	14797592
C48G7.3a.1	14815544
C48G7.3g.1	14813245
C49A1.1.1	14213743
C49A1.2b.1	14209695
C49A1.2a.1	14212250
C49A1.3.1	14220178
C49A1.5.1	14237399
C49A1.6.1	14246228
C49A1.9.1	14235948
C49A1.10.1	14244432
C49C3.4a.1	17320798
C49C3.4c.1	17323851
C49C3.4b.1	17323410
C49C3.5.1	17329205
C49C3.6.1	17331531
C49C3.7.1	17332579
C49C3.8b.1	17335800
C49C3.8a.1	17335333
C49C3.9.1	17342233
C49C3.10a.1	17338962
C49C3.10b.1	17338711
C49C3.11.1	17343807
C49C3.12.1	17346680
C49C3.13.1	17347181
C49C3.15.1	17334237
C49F5.1.3	11966028
C49F5.1.1	11966028
C49F5.1.2	11966028
C49F5.2.1	11974676
C49F5.3.1	11983899
C49F5.4.1	11981984
C49F5.5.1	11985880
C49F5.6.1	11988376
C49F5.7.1	11994849
C49F5.8.1	11960145
C49F8.1.1	13365294
C49F8.2.1	13376773
C49F8.3.1	13387542
C49G9.1.1	12564522
C50B6.1.1	13308950
C50B6.2.1	13312245
C50B6.3a.1	13313598
C50B6.3b.1	13313598
C50B6.7.1	13324970
C50B6.8b.1	13333386
C50B6.8b.2	13333386
C50B6.8a.1	13333386
C50B6.9.1	13336374
C50B6.11.1	13340240
C50B8.1.1	13565865
C50B8.3.1	13568627
C50B8.4.1	13572136
C50B8.5.1	13581046
C50B8.6.1	13578973
C50F4.1.2	9526845
C50F4.1.1	9526845
C50F4.2.1	9531831
C50F4.3.1	9534944
C50F4.4.1	9536825
C50F4.8.1	9518849
C50F4.9.1	9524199
C50F4.10.1	9531500
C50F4.12.1	9539735
C50F4.14b.1	9549025
C50F4.14a.1	9549836
C50F4.16.1	9541606
C50H2.1a.1	9889960
C50H2.1b.1	9889960
C50H2.4a.1	9916975
C50H2.5.1	9918770
C50H2.6.1	9921337
C50H2.7.1	9923285
C50H2.10.1	9906181
C50H2.12.1	9914196
C50H2.13.1	9926546
C51E3.1.1	10149093
C51E3.2.1	10150730
C51E3.3.1	10152583
C51E3.4.1	10155053
C51E3.5.1	10158833
C51E3.6.1	10166457
C51E3.9b.1	10146214
C51E3.9a.1	10146018
C51E3.10a.1	10160996
C51E3.10c.1	10160996
C51E3.10b.1	10160634
C52A11.2.1	10731562
C52A11.3.1	10737402
C52E4.5.2	11985475
C52E4.5.1	11985475
C52E4.7.1	11994321
C52G5.2.1	12843381
C52G5.3.1	12846143
C53A5.1.1	14524111
C53A5.1.3	14524111
C53A5.1.2	14524111
C53A5.2.1	14523177
C53A5.5b.1	14540298
C53A5.5a.1	14531124
C53A5.6b.1	14545821
C53A5.6a.1	14545821
C53A5.9.1	14558746
C53A5.10.1	14559612
C53A5.11.1	14562889
C53A5.13a.1	14546941
C53A5.13b.1	14547179
C53B4.1.1	8968368
C53B4.2.1	8966211
C53B4.3.3	8973306
C53B4.3.2	8973306
C53B4.3.1	8973306
C53B4.4g.1	8975637
C53B4.4a.1	8975637
C53B4.4e.1	8975637
C53B4.4b.1	8975637
C53B4.4d.1	8975637
C53B4.4f.1	8975637
C53B4.6a.1	8984872
C53B4.6b.1	8985561
C53B4.8.1	8993150
C53C7.1b.1	13022023
C53C7.1a.1	13022023
C53C7.3.1	13048558
C53D6.3.1	9016788
C53D6.4b.1	9020489
C53D6.4a.1	9020935
C53D6.6.1	9031646
C53D6.6.2	9031646
C53D6.7.1	9037162
C53D6.8.1	9002734
C54C6.4a.1	3553649
C54C6.5.1	3549838
C54C6.6.1	3537469
C54C8.1.1	12442299
C54C8.2.1	12444587
C54C8.3.1	12448421
C54C8.4.1	12450010
C54C8.5.1	12453389
C54C8.7.1	12460903
C54C8.9.1	12461656
C54D10.1.1	12415704
C54D10.2.1	12417377
C54D10.3.1	12418602
C54D10.4.1	12420911
C54D10.5.1	12429357
C54D10.7.1	12443762
C54D10.8a.1	12446956
C54D10.8b.1	12446845
C54D10.9.1	12447499
C54D10.10.1	12449997
C54E10.2a.1	18826847
C54E10.2b.1	18828836
C54E10.3.1	18811005
C54E10.5.1	18800819
C54E10.6.1	18808661
C54G4.1a.1	8014468
C54G4.1b.1	8018145
C54G4.1d.1	8014468
C54G4.1c.1	8014468
C54G4.2.1	8006650
C54G4.3.1	8006284
C54G4.4.1	8003179
C54G4.5.1	7995776
C54G4.6.1	8020867
C54G4.7.2	8020854
C54G4.7.1	8020854
C54G4.9.1	8026519
C54G10.1.1	14641101
C54G10.4b.1	14657999
C54G10.4a.1	14657999
C54G10.4c.1	14657999
C54G10.4b.2	14657999
C55A1.1.1	15621818
C55A1.4.1	15643292
C55A1.6.1	15648117
C55A1.7.1	15647636
C55A1.11.1	15625861
C55A1.12.1	15638953
C55A6.1.1	11504692
C55A6.1.2	11504692
C55A6.1.3	11504692
C55A6.2b.1	11509136
C55A6.2a.1	11509361
C55A6.3.1	11513421
C55A6.4.1	11517761
C55A6.5.1	11516178
C55A6.6.1	11514730
C55A6.7.1	11520433
C55A6.9.1	11521766
C55A6.10b.1	11506894
C55A6.10a.1	11505361
C55A6.11.1	11520632
C56A3.2a.1	13530740
C56A3.2b.1	13530704
C56A3.3a.1	13534612
C56A3.3c.1	13532182
C56A3.3b.1	13536105
C56A3.3c.2	13532182
C56A3.3d.1	13536105
C56A3.4a.1	13551707
C56A3.4b.1	13551221
C56A3.5.2	13551971
C56A3.5.1	13551971
C56A3.6a.2	13556384
C56A3.6b.1	13556384
C56A3.6a.1	13556384
C56A3.6d.2	13556384
C56A3.6d.1	13556384
C56A3.6c.1	13556384
C56A3.8c.1	13560494
C56A3.8a.1	13560494
C56G7.3c.1	3392156
C56G7.3b.1	3390654
C56G7.3a.1	3389922
cTel54X.1.1	2917
D1025.1.1	14520778
D1025.2.1	14515071
D1025.3.1	14512910
D1025.4.1	14530179
D1025.6.1	14523603
D1025.7.1	14527569
D1025.8.1	14525153
D1025.9.1	14528717
D1043.1.1	11582850
D1046.1e.5	8927480
D1046.1e.3	8927480
D1046.1a.1	8926340
D1046.1b.2	8926340
D1046.1a.2	8926340
D1046.1b.3	8926340
D1046.1e.6	8927480
D1046.1e.4	8927480
D1046.1c.2	8926340
D1046.1c.1	8926340
D1046.1e.2	8927480
D1046.1c.3	8926340
D1046.1e.1	8927480
D1046.1b.1	8926340
D1046.1a.3	8926340
D1046.2.2	8926059
D1046.2.1	8926059
D1046.3.1	8930443
D1046.4.1	8933997
D1046.5a.1	8956505
D1046.5b.1	8964892
D1053.2.1	11728151
D1053.3.1	11733690
D1053.4.1	11723771
D1054.1.1	10769924
D1054.3b.1	10772556
D1054.3a.1	10771463
D1054.5.1	10776578
D1054.8.1	10784323
D1054.9a.1	10790811
D1054.9b.1	10790811
D1054.9d.1	10790811
D1054.9h.1	10790811
D1054.9g.1	10790811
D1054.9f.1	10790811
D1054.9e.1	10790811
D1054.9i.1	10790811
D1054.9c.1	10790811
D1054.10.1	10792810
D1054.11.1	10793808
D1054.13a.1	10804186
D1054.13b.1	10804474
D1054.14.1	10806034
D1081.3.1	8469309
D1081.4.1	8476282
D1081.5.1	8481214
D1081.6a.1	8485694
D1081.6b.1	8485694
D1081.7.1	8487643
D1081.8.1	8491306
D1081.9.1	8487043
D1086.1.1	14098910
D1086.2b.1	14098536
D1086.2a.1	14098629
D1086.3.1	14092883
D1086.5.1	14090297
D1086.6.1	14079851
D1086.7.1	14084270
D1086.8b.1	14095869
D1086.8a.1	14094223
D1086.9.1	14104270
D2005.1.1	7785624
D2005.3.1	7814999
D2005.4.1	7815268
D2005.4.2	7815268
D2005.5.1	7820843
D2005.6.1	7793539
D2013.2.1	9319878
D2013.2.2	9319878
D2013.3.1	9319472
D2013.6.1	9329774
D2013.6.2	9329774
D2013.9.2	9338997
D2013.9.1	9338997
D2023.3a.1	11811943
D2023.3b.1	11805645
D2023.4.1	11825719
D2023.5.1	11827062
D2023.6.1	11827368
D2030.1.1	7570319
D2030.1.2	7570319
D2030.2b.2	7576655
D2030.2b.4	7576655
D2030.2b.1	7576655
D2030.2a.2	7574279
D2030.2a.3	7574279
D2030.2a.1	7574279
D2030.2b.3	7576655
D2030.3.1	7580831
D2030.3.2	7580831
D2030.4.1	7581623
D2030.5.1	7582121
D2030.7.1	7588722
D2030.8.2	7591299
D2030.8.1	7591299
D2030.9e.1	7598353
D2030.9e.2	7598353
D2030.9c.1	7596526
D2030.9d.1	7598353
D2030.9b.2	7597174
D2030.9b.1	7597174
D2030.9a.1	7596526
D2030.9d.2	7598353
D2030.9a.2	7596526
D2030.11.1	7590668
D2030.11.2	7590668
D2030.12.1	7584004
D2045.2.1	10460550
D2045.2.2	10460550
D2045.5.1	10469503
D2045.7.1	10479884
D2045.8.1	10482351
D2045.9.1	10475988
D2045.9.2	10475988
D2045.9.3	10475988
D2085.2.1	8659146
D2085.3.1	8661879
D2085.4.1	8664893
D2085.5m.1	8683275
D2085.5h.1	8677269
D2085.5b.2	8674949
D2085.5d.1	8677878
D2085.5g.2	8674949
D2085.5e.1	8676384
D2085.5g.1	8674949
D2085.5a.1	8677269
D2085.5k.1	8684897
D2085.5b.1	8674949
D2085.5l.1	8684427
D2085.5j.1	8679297
D2085.5c.1	8677878
D2085.5i.1	8679297
D2085.5f.1	8676384
D2085.6.1	8661588
D2085.7a.1	8647155
D2089.2.1	10660959
D2089.3.1	10664886
DH11.1a.2	8008683
DH11.1c.2	8010062
DH11.1a.1	8008683
DH11.1c.4	8010062
DH11.1b.1	8010632
DH11.1c.3	8010062
DH11.1c.1	8010062
DH11.2.2	8012835
DH11.2.1	8012835
DH11.5e.1	7992383
DH11.5d.1	7976669
DH11.5c.1	7985304
DH11.5b.1	7976669
DY3.6.1	8785386
DY3.8.1	8758995
DY3.8.2	8758995
E01B7.1.2	17925013
E01B7.1.1	17925013
E01B7.2.1	17921784
E01F3.1a.1	14949750
E01F3.1e.1	14919769
E01F3.1c.1	14944365
E01F3.1g.1	14931238
E01F3.1f.1	14931238
E01F3.1d.1	14949547
E01F3.1j.1	14924423
E01F3.1i.1	14919769
E01F3.1h.1	14944365
E01F3.1b.1	14924423
E01G4.1b.1	13447564
E01G4.1a.1	13447564
E01G4.3b.1	13461637
E01G4.3c.3	13469602
E01G4.3a.2	13462012
E01G4.3c.2	13469602
E01G4.3a.3	13462012
E01G4.3c.1	13469602
E01G4.3a.1	13462012
E01G4.5.1	13472536
E01G4.6.1	13482406
E01G6.1.1	12260884
E01G6.2.1	12256651
E01G6.3.1	12241733
E02A10.1.1	12563487
E02A10.3a.1	12585165
E02A10.3c.1	12584830
E02A10.3b.1	12583836
E02A10.3d.1	12579674
E02A10.3f.1	12586477
E02A10.3e.1	12581751
E02A10.4.1	12567926
E02H1.1.2	9591147
E02H1.1.1	9591147
E02H1.2.1	9589761
E02H1.5.1	9595227
E02H1.6.1	9596702
E02H1.8.1	9597625
E02H4.2a.1	14281599
E02H4.2b.1	14281599
E02H4.4.1	14257969
E02H4.5.1	14254335
E02H4.6.1	14252136
E03G2.1.1	15926549
E03H4.2.1	12404489
E03H4.3.1	12406946
E03H4.4.1	12407564
E03H4.5.1	12413809
E03H4.6.1	12417386
E03H4.7.1	12421239
E03H4.8.1	12426491
E03H4.10.1	12431452
E03H4.11.1	12433061
E03H4.12.1	12435726
E04D5.1a.2	10416837
E04D5.1a.1	10416837
E04D5.1b.1	10416837
E04D5.2.1	10422026
E04D5.3.1	10436144
E04D5.4b.1	10441753
