wormbaseID	CDS	name	start	end
WBGene00015308	C01G5.6	ddi-1	6522874	6524568
WBGene00015309	C01G5.7		6518174	6519502
WBGene00015310	C01G5.8	fan-1	6548818	6552511
WBGene00015311	C01G5.9		6519926	6522242
WBGene00015312	C01G8.1		5272846	5274339
WBGene00015313	C01G8.6	hpo-32	5298755	5300331
WBGene00015315	C02A12.2	srbc-29	3469445	3470882
WBGene00015316	C02A12.3	srbc-30	3478031	3480446
WBGene00015317	C02A12.5	srbc-32	3485549	3486957
WBGene00015318	C02A12.6	srbc-36	3489228	3490535
WBGene00015320	C02B8.1		8147710	8148588
WBGene00015321	C02B8.2	fbxc-38	8143806	8145027
WBGene00015322	C02B8.3		8139446	8140243
WBGene00015323	C02B8.5	frpr-1	8124072	8129643
WBGene00015324	C02B8.6		8133155	8136326
WBGene00015325	C02B8.7		8137721	8137879
WBGene00015326	C02B10.1	ivd-1	5086839	5088883
WBGene00015327	C02B10.2	snpn-1	5090243	5091043
WBGene00015328	C02B10.3		5092823	5103279
WBGene00015329	C02B10.4		5091586	5092807
WBGene00015330	C02B10.5		5083303	5086887
WBGene00015331	C02B10.6		5070854	5072263
WBGene00015332	C02C2.1	tyr-1	7873781	7877194
WBGene00015333	C02C2.4	slc-17.3	7862583	7865306
WBGene00015334	C02C2.5	sup-18	7877176	7878839
WBGene00015335	C02D5.1	acdh-6	8561136	8563026
WBGene00015336	C02D5.2		8557335	8559194
WBGene00015337	C02D5.3	gsto-2	8554772	8555821
WBGene00015338	C02E7.1	catp-2	4934706	4939085
WBGene00015339	C02E7.6		4919207	4919586
WBGene00015340	C02E7.7		4918154	4918585
WBGene00015341	C02E7.8		4920342	4920790
WBGene00015342	C02E7.10		4932506	4933027
WBGene00015344	C02E11.1	nra-4	1042692	1048580
WBGene00015345	C02F5.2		8249619	8250193
WBGene00015346	C02F5.3		8245891	8247258
WBGene00015347	C02F5.4	cids-1	8244445	8245794
WBGene00015348	C02F5.5		8236126	8236908
WBGene00015349	C02F5.6	henn-1	8232651	8234591
WBGene00015350	C02F5.7	fbxl-1	8227362	8232660
WBGene00015351	C02F5.10		8248685	8249512
WBGene00015352	C02F5.12		8240872	8243029
WBGene00015353	C02F5.13		8247351	8248814
WBGene00015354	C02F12.3	snet-1	3668100	3668942
WBGene00015355	C02F12.5		3670374	3672098
WBGene00015356	C02F12.7	tag-278	3684212	3689205
WBGene00015357	C02F12.8		3690143	3693238
WBGene00015358	C02F12.9		3696903	3700807
WBGene00015359	C02G6.1		5876370	5879849
WBGene00015360	C02G6.2		5872084	5874914
WBGene00015361	C02H6.1		7388390	7389871
WBGene00015362	C02H6.2	fbxa-105	7390529	7392111
WBGene00015364	C02H7.2	npr-19	731160	735672
WBGene00015366	C03A7.2		5181912	5183717
WBGene00015367	C03A7.9	srt-64	5168275	5169686
WBGene00015368	C03A7.10	srt-65	5170914	5172933
WBGene00015369	C03A7.11	ugt-51	5175026	5177271
WBGene00015371	C03A7.13		5178338	5192531
WBGene00015372	C03B1.1		6374751	6375592
WBGene00015373	C03B1.2		6367614	6373157
WBGene00015374	C03B1.3		6366013	6366831
WBGene00015375	C03B1.4		6364496	6365717
WBGene00015376	C03B1.5		6355585	6357689
WBGene00015377	C03B1.6		6350187	6351876
WBGene00015378	C03B1.7		6341835	6345842
WBGene00015379	C03B1.9		6346359	6347113
WBGene00015380	C03B1.10		6357747	6357872
WBGene00015381	C03B1.13		6335279	6338035
WBGene00015382	C03B1.14		6359383	6360758
WBGene00015385	C03B8.2		7716166	7716446
WBGene00015386	C03B8.3		7712309	7717314
WBGene00015387	C03F11.1	kcnl-3	5386248	5394330
WBGene00015388	C03F11.2		5394508	5397400
WBGene00015389	C03F11.3	scav-1	5397676	5400626
WBGene00015390	C03F11.4		5401437	5406443
WBGene00015391	C03G5.1	sdha-1	8542867	8546021
WBGene00015392	C03G5.2	nspc-7	8541862	8542284
WBGene00015393	C03G6.5		7365251	7366204
WBGene00015394	C03G6.6		7357451	7358882
WBGene00015395	C03G6.8	nhr-147	7346301	7348135
WBGene00015396	C03G6.10	nhr-148	7342156	7343838
WBGene00015397	C03G6.12	nhr-149	7348211	7349664
WBGene00015398	C03G6.13	tag-293	7354445	7355510
WBGene00015399	C03G6.14	cyp-35A1	7359935	7361773
WBGene00015400	C03G6.15	cyp-35A2	7362319	7364204
WBGene00015401	C03G6.16	srsx-24	7377897	7379484
WBGene00015402	C03G6.17		7379745	7381069
WBGene00015403	C03H5.1	clec-10	402580	404235
WBGene00015404	C03H5.2	nstp-4	388833	392732
WBGene00015405	C03H5.3		386134	387949
WBGene00015406	C03H5.4		375250	375835
WBGene00015407	C03H5.5		382309	385358
WBGene00015408	C03H5.6		396644	399421
WBGene00015409	C03H5.7		380573	382257
WBGene00015410	C04A2.1	tbc-6	6848060	6851531
WBGene00015411	C04C3.1	srz-60	3428900	3430060
WBGene00015412	C04C3.2	lgc-9	3415683	3419234
WBGene00015413	C04C3.3	pdhb-1	3399672	3403904
WBGene00015414	C04C3.4		3394366	3394527
WBGene00015416	C04C3.6		3419813	3422607
WBGene00015417	C04C3.7		3432872	3433487
WBGene00015418	C04D8.1	pac-1	8493878	8518879
WBGene00015419	C04E6.2	srsx-18	5922545	5924297
WBGene00015421	C04E6.4		5907408	5909620
WBGene00015422	C04E6.5		5902133	5904831
WBGene00015423	C04E6.7		5893312	5895208
WBGene00015424	C04E6.8		5882665	5883835
WBGene00015425	C04E6.11		5914097	5917891
WBGene00015426	C04E6.12		5918062	5919835
WBGene00015427	C04E6.13		5912726	5913757
WBGene00015428	C04E7.1		358092	360198
WBGene00015429	C04E7.2	sor-3	353619	357939
WBGene00015430	C04E7.3		334801	347194
WBGene00015432	C04E12.1	srbc-4	3383924	3385145
WBGene00015433	C04E12.2		3369081	3369920
WBGene00015434	C04E12.4		3362775	3368340
WBGene00015435	C04E12.5		3358567	3361093
WBGene00015436	C04E12.6		3354667	3355513
WBGene00015437	C04E12.7	scrm-3	3355848	3357193
WBGene00015438	C04E12.9	srbc-2	3374362	3377073
WBGene00015439	C04E12.10		3377536	3382850
WBGene00015440	C04E12.11	arrd-20	3385695	3388156
WBGene00015441	C04E12.12	arrd-21	3389330	3390952
WBGene00015442	C04F1.1		5726308	5729310
WBGene00015444	C04F5.2		5093715	5096277
WBGene00015446	C04F5.4	srab-1	5100098	5102117
WBGene00015447	C04F5.5	srab-2	5103042	5105034
WBGene00015448	C04F5.6	srab-3	5105764	5107916
WBGene00015449	C04F5.7	ugt-63	5108180	5110791
WBGene00015450	C04F5.8		5111518	5113754
WBGene00015451	C04F5.9		5114749	5119209
WBGene00015453	C04G6.2		5093214	5094263
WBGene00015454	C04G6.4		5081490	5083441
WBGene00015455	C04G6.5		5085785	5086121
WBGene00015456	C04G6.6		5098770	5100242
WBGene00015457	C04G6.7		5100412	5101801
WBGene00015458	C04G6.10		5101984	5102647
WBGene00015459	C04G6.11		5103341	5103834
WBGene00015460	C05C8.1		7239771	7241366
WBGene00015461	C05C8.2	krr-1	7231190	7232749
WBGene00015462	C05C8.5		7232434	7234826
WBGene00015463	C05C8.6	hpo-9	7234922	7237130
WBGene00015464	C05C8.7		7242907	7247321
WBGene00015465	C05C8.8		7252325	7255157
WBGene00015466	C05C8.9	hyls-1	7237381	7239658
WBGene00015467	C05D2.3	basl-1	5614972	5617257
WBGene00015468	C05D2.6	madf-11	5600393	5603656
WBGene00015469	C05D2.8		5607509	5610346
WBGene00015470	C05D2.10		5597947	5600058
WBGene00015471	C05D9.2	lmp-2	1125170	1128288
WBGene00015472	C05D9.3		1111903	1116794
WBGene00015473	C05D9.4		1107969	1110110
WBGene00015474	C05D9.7		1117192	1119405
WBGene00015476	C05D9.9		1122422	1124308
WBGene00015477	C05D10.1	attf-4	6080563	6084748
WBGene00015478	C05D10.2	mapk-15	6067857	6072076
WBGene00015479	C05D10.3	wht-1	6084665	6087755
WBGene00015480	C05D10.4		6088684	6102862
WBGene00015481	C05D11.1		6436608	6439959
WBGene00015483	C05D11.5		6410033	6412014
WBGene00015484	C05D11.7	atgl-1	6415774	6421885
WBGene00015485	C05D11.8		6422459	6427305
WBGene00015486	C05D11.9		6427529	6430934
WBGene00015487	C05D11.10	mrps-17	6431153	6431792
WBGene00015488	C05D11.13		6443044	6444079
WBGene00015489	C05E4.7		742120	743273
WBGene00015491	C05E4.12		761626	761978
WBGene00015492	C05E11.1	lnp-1	4588768	4590446
WBGene00015493	C05E11.2		4586917	4587993
WBGene00015494	C05E11.3		4578249	4581724
WBGene00015495	C05E11.6		4562163	4562880
WBGene00015496	C05E11.7		4581586	4585679
WBGene00015497	C05G6.1	nhr-76	627537	633954
WBGene00015499	C06A5.1	inst-1	6011977	6022516
WBGene00015500	C06A5.2		6006264	6007295
WBGene00015501	C06A5.3		5986443	5990581
WBGene00015504	C06A5.6		5981778	5985869
WBGene00015505	C06A5.8		6008105	6009606
WBGene00015507	C06A6.2		7846630	7854224
WBGene00015508	C06A6.3	mvb-12	7830525	7832401
WBGene00015509	C06A6.4		7826334	7829301
WBGene00015510	C06A6.5	erp-44.2	7832344	7834675
WBGene00015511	C06A6.7		7837350	7838548
WBGene00015512	C06A8.1	mthf-1	7773880	7777827
WBGene00015513	C06A8.2	snpc-1.1	7779297	7781301
WBGene00015514	C06A8.3	nlp-77	7790560	7791375
WBGene00015515	C06A8.5	spdl-1	7781566	7783354
WBGene00015516	C06A8.6		7772499	7773914
WBGene00015517	C06A8.8		7765545	7772017
WBGene00015518	C06E1.1		8605832	8606622
WBGene00015519	C06E1.3	doxa-1	8581102	8583928
WBGene00015520	C06E1.5	fip-3	8589336	8589488
WBGene00015521	C06E1.6	fipr-16	8590833	8590982
WBGene00015522	C06E1.7		8591239	8593720
WBGene00015523	C06E1.8	ztf-30	8595339	8597870
WBGene00015524	C06E1.9		8606504	8609783
WBGene00015525	C06E1.10	rha-2	8609882	8614569
WBGene00015526	C06E1.11		8614762	8616381
WBGene00015527	C06E2.1		8872933	8874848
WBGene00015528	C06E2.2		8879649	8880406
WBGene00015529	C06E2.5		8857056	8857954
WBGene00015530	C06E4.1		7283257	7283871
WBGene00015531	C06E4.2		7276961	7283086
WBGene00015532	C06E4.3		7260875	7262132
WBGene00015533	C06E4.4		7258653	7259622
WBGene00015534	C06E4.5		7254990	7255909
WBGene00015535	C06E4.6		7257217	7258248
WBGene00015536	C06E4.7	glb-2	7262237	7263237
WBGene00015537	C06E4.8		7284219	7285873
WBGene00015538	C06E7.1	sams-3	5848657	5850845
WBGene00015539	C06E7.2		5839387	5844004
WBGene00015540	C06E7.3	sams-4	5843890	5846398
WBGene00015541	C06E7.4		5850826	5859976
WBGene00015544	C06E8.5		7002301	7005450
WBGene00015545	C06G1.1		16633363	16637633
WBGene00015546	C06G1.2		16621807	16622739
WBGene00015547	C06G1.4	ain-1	16613451	16617675
WBGene00015549	C06G3.3		7036129	7036447
WBGene00015550	C06G3.4		7028173	7030967
WBGene00015551	C06G3.5		7024211	7028144
WBGene00015552	C06G3.6		7017626	7020210
WBGene00015553	C06G3.7	trxr-1	7011960	7016542
WBGene00015554	C06G3.8		7031298	7032559
WBGene00015555	C06G3.9	ufl-1	7032716	7036982
WBGene00015557	C06G4.1		7987121	7990613
WBGene00015558	C06G4.4		7977216	7977803
WBGene00015559	C06G4.5	npr-17	7990789	7996438
WBGene00015560	C07A12.2		4544876	4545418
WBGene00015561	C07A12.7		4517748	4521069
WBGene00015562	C07D8.2		7362082	7363663
WBGene00015564	C07D8.5		7344047	7344551
WBGene00015565	C07D8.6		7341509	7342780
WBGene00015566	C07D10.1		7399012	7400540
WBGene00015567	C07D10.2	bath-44	7394765	7397351
WBGene00015568	C07D10.3	sre-3	7387162	7389142
WBGene00015569	C07D10.5		7381561	7383499
WBGene00015570	C07F11.2		420922	423713
WBGene00015572	C07G1.6		8209158	8210400
WBGene00015573	C07G1.7		8210954	8211828
WBGene00015574	C07G3.2	irg-1	3523587	3524575
WBGene00015575	C07G3.7	srbc-35	3491361	3492598
WBGene00015576	C07G3.8		3498122	3501763
WBGene00015577	C07G3.9	ugt-64	3503130	3506352
WBGene00015578	C07G3.10		3502307	3503077
WBGene00015579	C07H6.2		7521004	7521438
WBGene00015580	C07H6.3	cls-1	7508178	7515285
WBGene00015581	C07H6.4		7499677	7503241
WBGene00015582	C07H6.9		7498819	7499447
WBGene00015583	C08A9.3		17087882	17093299
WBGene00015586	C08A9.6	lido-1	17094288	17096537
WBGene00015587	C08A9.7	lido-2	17099112	17100752
WBGene00015588	C08A9.8	lido-3	17102843	17104871
WBGene00015589	C08A9.9	lido-4	17106790	17108244
WBGene00015590	C08C3.2	bath-15	7774778	7776039
WBGene00015591	C08C3.4	cyk-7	7793446	7795409
WBGene00015592	C08D8.1		8345759	8349909
WBGene00015593	C08E3.1		1633806	1634089
WBGene00015594	C08E3.2	btb-15	1611331	1612510
WBGene00015595	C08E3.3	bath-33	1604666	1606143
WBGene00015596	C08E3.4	fbxa-161	1606595	1607603
WBGene00015597	C08E3.5	fbxa-162	1607869	1609014
WBGene00015598	C08E3.6	fbxa-163	1609256	1610715
WBGene00015599	C08E3.7	fbxa-164	1612788	1614059
WBGene00015600	C08E3.8	fbxa-165	1614793	1616463
WBGene00015601	C08E3.9	fbxa-166	1616912	1619004
WBGene00015602	C08E3.10	fbxa-158	1619894	1621261
WBGene00015603	C08E3.11	fbxa-159	1622651	1622847
WBGene00015604	C08E3.12	fbxa-160	1623907	1624672
WBGene00015605	C08E3.13		1631995	1633850
WBGene00015606	C08F1.1	math-2	1797852	1801377
WBGene00015607	C08F1.3	fbxb-13	1789181	1790217
WBGene00015608	C08F1.4	math-3	1772085	1778526
WBGene00015609	C08F1.5	math-4	1778772	1782409
WBGene00015610	C08F1.6		1787222	1788187
WBGene00015611	C08F1.8		1807407	1808317
WBGene00015613	C08F1.10		1785270	1786309
WBGene00015614	C08G5.1		734607	738666
WBGene00015615	C08G5.2	fbxc-48	739598	740852
WBGene00015616	C08G5.3		741595	745128
WBGene00015618	C08G5.6		770553	772117
WBGene00015619	C08G9.1		7658734	7664166
WBGene00015620	C08G9.2		7664157	7672972
WBGene00015621	C09B7.2		2668127	2670590
WBGene00015622	C09B8.3		6006969	6010633
WBGene00015623	C09B8.4		6018442	6019936
WBGene00015624	C09B8.5		6020866	6022569
WBGene00015625	C09B8.8		6015492	6017584
WBGene00015626	C09B9.1		5037815	5040495
WBGene00015627	C09B9.2		5029250	5031046
WBGene00015628	C09B9.3	best-6	5026523	5029078
WBGene00015629	C09B9.4		5031596	5033395
WBGene00015630	C09B9.7		5056973	5061012
WBGene00015631	C09D1.2	clec-89	4071799	4073088
WBGene00015632	C09D4.1		5497679	5505447
WBGene00015633	C09D4.2		5491424	5493263
WBGene00015634	C09D4.3		5488309	5490626
WBGene00015635	C09D4.4		5479550	5484643
WBGene00015636	C09D4.6		5486487	5487150
WBGene00015637	C09E7.1	srxa-5	6532560	6533819
WBGene00015638	C09E7.4		6534467	6536995
WBGene00015639	C09E7.5		6538101	6541312
WBGene00015640	C09E7.6		6541550	6546425
WBGene00015641	C09E7.7		6546723	6551242
WBGene00015642	C09E7.8		6553575	6558575
WBGene00015644	C09E8.1		556485	564215
WBGene00015645	C09E8.2	lips-7	553086	554789
WBGene00015646	C09E8.3	mlt-10	546705	552031
WBGene00015647	C09F5.1		658709	662732
WBGene00015648	C09F5.2	orai-1	646754	654463
WBGene00015649	C09F5.3		662847	666265
WBGene00015650	C09G4.2	pkg-2	8520894	8538182
WBGene00015651	C09G12.1	ceh-53	3498218	3503912
WBGene00015652	C09G12.2	srz-79	3493610	3495179
WBGene00015653	C09G12.3	srz-78	3491777	3493216
WBGene00015654	C09G12.4	srz-77	3487524	3489089
WBGene00015655	C09G12.5		3479335	3479730
WBGene00015656	C09G12.6	srz-70	3477392	3479011
WBGene00015658	C09G12.9	tsg-101	3510046	3514572
WBGene00015660	C09H5.2	catp-3	8076012	8079914
WBGene00015661	C09H5.7		8084120	8085241
WBGene00015662	C10A4.1		7415839	7418627
WBGene00015663	C10A4.2		7410235	7412749
WBGene00015664	C10A4.3		7407456	7408703
WBGene00015665	C10A4.4		7402131	7403609
WBGene00015666	C10A4.5	gad-2	7393467	7395987
WBGene00015667	C10A4.6		7390574	7392276
WBGene00015668	C10A4.7		7413611	7415520
WBGene00015670	C10B5.1		8581261	8583576
WBGene00015671	C10B5.3		8583553	8584554
WBGene00015672	C10E2.1		16763153	16766656
WBGene00015673	C10E2.2		16745753	16748208
WBGene00015674	C10E2.4		16749755	16751110
WBGene00015675	C10E2.5		16751864	16753673
WBGene00015676	C10E2.6	mct-6	16767422	16770498
WBGene00015677	C10F3.1	cpg-4	5996323	5999344
WBGene00015678	C10F3.4	mcp-1	5961813	5969175
WBGene00015679	C10F3.7		5985440	5986855
WBGene00015680	C10G6.1	egal-1	5820370	5830199
WBGene00015681	C10G8.2		5314404	5315589
WBGene00015682	C10G8.3		5312887	5314289
WBGene00015683	C10G8.4		5311935	5312349
WBGene00015684	C10G8.8		5324806	5328470
WBGene00015685	C10G11.1		6307303	6308636
WBGene00015686	C10G11.6		6289433	6293855
WBGene00015687	C10G11.7	chdp-1	6284973	6289340
WBGene00015688	C10G11.8		6271866	6273780
WBGene00015689	C10G11.9	spch-2	6274575	6275291
WBGene00015690	C10G11.10		6304916	6306363
WBGene00015691	C10H11.1	viln-1	4747490	4759601
WBGene00015692	C10H11.3	ugt-25	4731603	4735276
WBGene00015693	C10H11.4	ugt-28	4727280	4730366
WBGene00015694	C10H11.5	ugt-27	4724065	4726779
WBGene00015695	C10H11.6	ugt-26	4721131	4723960
WBGene00015696	C10H11.7		4719789	4721098
WBGene00015697	C10H11.8	mlst-8	4735471	4738100
WBGene00015698	C10H11.10	kca-1	4759820	4761321
WBGene00015700	C11D2.2	asp-9	6185888	6189205
WBGene00015701	C11D2.3		6152437	6154623
WBGene00015702	C11D2.4		6155492	6156960
WBGene00015703	C11D2.7		6154558	6155396
WBGene00015704	C11D9.1	tiam-1	4409689	4426137
WBGene00015705	C12D5.2	nhr-152	7686350	7688228
WBGene00015706	C12D5.3		7676204	7676965
WBGene00015707	C12D5.4		7672112	7673253
WBGene00015708	C12D5.5		7668240	7669000
WBGene00015709	C12D5.7	cyp-33A1	7679314	7681615
WBGene00015710	C12D5.9		7688237	7689988
WBGene00015711	C12D5.10		7692071	7693488
WBGene00015712	C12D5.11	sre-11	7681820	7683957
WBGene00015713	C12D12.1		3499253	3505251
WBGene00015714	C12D12.3		3489293	3491155
WBGene00015715	C12D12.4		3486309	3486838
WBGene00015716	C12D12.5	sox-4	3505286	3511529
WBGene00015718	C13A2.1		7289027	7291831
WBGene00015719	C13A2.2		7286185	7287800
WBGene00015720	C13A2.3		7282337	7284667
WBGene00015721	C13A2.4		7279310	7280530
WBGene00015722	C13A2.5		7275791	7278472
WBGene00015723	C13A2.6		7269731	7272787
WBGene00015724	C13A2.7		7266353	7268806
WBGene00015725	C13A2.9		7262565	7264148
WBGene00015726	C13A2.10		7273831	7275087
WBGene00015727	C13A2.11		7280948	7281591
WBGene00015728	C13A10.1		1350720	1355641
WBGene00015729	C13A10.2		1357177	1358005
WBGene00015730	C13B7.1	srt-1	2435725	2437784
WBGene00015731	C13B7.6		2421867	2422895
WBGene00015733	C13B9.2		6620254	6622265
WBGene00015734	C13B9.3	copd-1	6622676	6624972
WBGene00015735	C13B9.4	pdfr-1	6632841	6652083
WBGene00015736	C13D9.4	srsx-11	4977934	4979160
WBGene00015737	C13D9.5	srsx-12	4979947	4980973
WBGene00015738	C13D9.6	srsx-13	4981809	4983191
WBGene00015739	C13D9.9	ugt-7	4997048	5000558
WBGene00015740	C13E3.1		8893129	8898517
WBGene00015741	C13F10.1		7224078	7225204
WBGene00015742	C13F10.2	kxd-1	7221473	7222156
WBGene00015743	C13F10.4	soap-1	7205626	7214903
WBGene00015744	C13F10.5		7215010	7219088
WBGene00015745	C13F10.6		7219054	7221039
WBGene00015746	C13F10.7		7222049	7223279
WBGene00015747	C13G5.2		8616781	8626917
WBGene00015748	C14A11.2		2803112	2804830
WBGene00015750	C14A11.5		2805075	2807528
WBGene00015751	C14A11.6		2810484	2814125
WBGene00015752	C14B9.2		8133665	8136649
WBGene00015753	C14B9.3		8108703	8111245
WBGene00015754	C14B9.8		8139610	8144629
WBGene00015755	C14B9.10		8130852	8132436
WBGene00015756	C14C6.2		563134	564446
WBGene00015757	C14C6.3		543469	545359
WBGene00015758	C14C6.4	nhr-155	539460	541485
WBGene00015759	C14C6.5		536628	537418
WBGene00015760	C14C6.6		545844	548080
WBGene00015761	C14C6.7		548713	550619
WBGene00015762	C14C6.8		551279	553167
WBGene00015763	C14C6.12		570571	571205
WBGene00015764	C14C6.13		572031	574739
WBGene00015765	C14C11.1		5663591	5665264
WBGene00015766	C14C11.2		5660928	5663473
WBGene00015767	C14C11.3	hex-2	5654449	5658699
WBGene00015768	C14C11.4		5647564	5651040
WBGene00015769	C14C11.7		5665242	5666082
WBGene00015770	C14E2.1		1826466	1827354
WBGene00015771	C14E2.2	got-1.3	1806833	1807767
WBGene00015772	C14E2.3		1810686	1811536
WBGene00015773	C14E2.4		1818865	1821324
WBGene00015774	C14E2.5		1823616	1825340
WBGene00015775	C14E2.6		1827738	1828487
WBGene00015776	C14F5.1	dct-1	7954355	7956211
WBGene00015777	C14F5.4	sfxn-2	7956196	7958303
WBGene00015778	C14F11.1	got-2.2	6240955	6242709
WBGene00015779	C14F11.2	lrch-1	6208761	6213911
WBGene00015780	C14F11.4		6230920	6233048
WBGene00015781	C14F11.6		6238021	6239115
WBGene00015782	C14F11.7		6208161	6208563
WBGene00015783	C15B12.1		6476738	6479086
WBGene00015784	C15B12.2		6463412	6465861
WBGene00015785	C15B12.3		6467284	6467562
WBGene00015786	C15B12.4		6470366	6473748
WBGene00015787	C15B12.6	actl-1	6496823	6499836
WBGene00015788	C15B12.8		6474274	6476645
WBGene00015789	C15C7.1	syx-6	3164525	3165650
WBGene00015790	C15C7.4		3145565	3147652
WBGene00015791	C15C7.5		3151148	3152461
WBGene00015792	C15C7.6		3167570	3170556
WBGene00015793	C15C7.7		3165796	3167579
WBGene00015794	C15F1.1		6989880	6991797
WBGene00015795	C15F1.2		6979953	6988629
WBGene00015796	C15F1.5		6967900	6970615
WBGene00015797	C15F1.8		6976031	6977790
WBGene00015798	C15H9.2		6118776	6120436
WBGene00015799	C15H9.3		6115804	6118051
WBGene00015800	C15H9.4		6101158	6105526
WBGene00015801	C15H9.5		6093286	6097574
WBGene00015802	C15H9.7	kynu-1	6106926	6109338
WBGene00015803	C15H9.9		6127457	6128326
WBGene00015805	C15H9.11		6102881	6103432
WBGene00015806	C16A3.1	smrc-1	6390946	6393843
WBGene00015807	C16A3.2		6389833	6390841
WBGene00015809	C16A3.4		6381634	6383024
WBGene00015810	C16A3.5		6380695	6381517
WBGene00015811	C16A3.6		6379449	6380671
WBGene00015813	C16A3.8	thoc-2	6368042	6373904
WBGene00015814	C16A3.10	oatr-1	6394223	6396182
WBGene00015815	C16A11.2		4238159	4244830
WBGene00015816	C16A11.3		4229551	4230686
WBGene00015817	C16A11.4		4227046	4229157
WBGene00015818	C16A11.5		4223309	4226330
WBGene00015819	C16A11.6	fbxc-44	4236504	4237751
WBGene00015820	C16A11.7		4255848	4256989
WBGene00015821	C16A11.8	clec-135	4257092	4258781
WBGene00015822	C16B8.2		3961930	3966432
WBGene00015823	C16B8.3		3968036	3968637
WBGene00015824	C16B8.4		3970389	3973634
WBGene00015825	C16C4.1		1894212	1894438
WBGene00015826	C16C4.2	math-12	1890851	1891699
